ID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Class,Break_Condition,Pre_Stress,Pre_PANAS_1,Pre_PANAS_2,Pre_PANAS_3,Pre_PANAS_4,Pre_PANAS_5,Pre_PANAS_6,Pre_PANAS_7,Pre_PANAS_8,Pre_PANAS_9,Pre_PANAS_10,Pre_PANAS_11,Pre_PANAS_12,Pre_PANAS_13,Pre_PANAS_14,Pre_PANAS_15,Pre_PANAS_16,Pre_PANAS_17,Pre_PANAS_18,Pre_PANAS_19,Pre_PANAS_20,Break_Condition_3,Break_Condition_5,Break_Condition_6,Break_Condition_7,Break_Condition_1,Break_Condition_2,Break_Condition_4,Break_Condition_8,Break_Condition_8_TEXT,Post_Stress,Post_PANAS_1,Post_PANAS_2,Post_PANAS_3,Post_PANAS_4,Post_PANAS_5,Post_PANAS_6,Post_PANAS_7,Post_PANAS_8,Post_PANAS_9,Post_PANAS_10,Post_PANAS_11,Post_PANAS_12,Post_PANAS_13,Post_PANAS_14,Post_PANAS_15,Post_PANAS_16,Post_PANAS_17,Post_PANAS_18,Post_PANAS_19,Post_PANAS_20,Usual_Break_3,Usual_Break_5,Usual_Break_6,Usual_Break_7,Usual_Break_1,Usual_Break_2,Usual_Break_4,Usual_Break_8,Usual_Break_8_TEXT,Importance_1,Importance_2,Gender,Gender_7_TEXT,Ethnic_ID,Ethnic_ID_8_TEXT,Open_End,SC0,Pre_PANAS_PosAfSum,Pre_PANAS_NegAfSum,Post_PANAS_PosAfSum,Post_PANAS_NegAfSum,filter_$
178,10/24/2024 11:17:37,10/24/2024 11:34:24,0,100,1006,1,10/24/2024 11:34:24,R_6dRt6sYZFSZoXfq,qr,EN,1,10,2,4,3,2,1,2,1,4,3,2,1,1,4,3,4,1,3,4,3,5,2,2, ,1, , ,1, , ,1,Sat in the sun,3,2,1,2,1,1,2,2,2,2,1,2,3,1,2,1,4,2,2,2,2,1, ,1, , , , , , ,11,11,1, ,1, , ,136,20,31,21,16,0
179,10/24/2024 11:17:30,10/24/2024 11:34:43,0,100,1032,1,10/24/2024 11:34:43,R_3supr0uNNoPGmU9,qr,EN,1,10,2,4,4,5,2,4,1,5,4,1,2,1,3,1,5,2,4,2,2,5,2,4, , ,1, ,1, , , , ,3,2,3,2,4,3,4,4,1,2,1,2,2,4,3,4,2,2,4,2,3,1,1,1, , , ,1, , ,12,11,2, ,2, ,I wanted to stay outside haha it’s really pretty out today and most days,166,19,40,21,33,0
180,10/24/2024 11:38:41,10/24/2024 11:54:09,0,100,927,1,10/24/2024 11:54:09,R_35FrqAzc9s0gGsw,qr,EN,1,18,2,2,4,2,3,1,3,2,1,1,3,3,1,2,1,3,2,4,3,1,2,1, , , , ,1, , , , ,1,4,1,3,1,3,1,1,1,4,3,1,4,1,3,1,4,4,1,3,1,1, ,1, , , , , , ,12,12,1, ,3, , ,129,30,13,35,10,0
181,10/24/2024 11:38:39,10/24/2024 11:54:19,0,100,939,1,10/24/2024 11:54:19,R_7eeMkPHsOQFv7pv,qr,EN,1,18,2,3,2,3,2,2,2,2,1,1,2,2,3,1,2,2,3,2,2,2,2,2, , , , ,1, ,1, , ,2,3,2,2,3,2,2,1,1,3,2,2,1,1,2,2,2,2,2,2,3,1, , , ,1, , , , ,12,11,2, ,1, , ,133,19,21,21,19,0
182,10/24/2024 11:38:47,10/24/2024 11:54:30,0,100,943,1,10/24/2024 11:54:31,R_7VpDDskQGGVdJTg,qr,EN,1,18,2,3,2,1,2,1,3,1,1,1,3,1,2,3,1,2,1,2,3,1,1,1, , , , ,1, , , , ,1,3,1,2,1,3,1,1,1,3,1,1,3,1,3,1,3,4,1,4,1, ,1, , , , , , , ,12,12,1, ,1, , ,113,22,11,29,10,0
183,10/24/2024 11:38:39,10/24/2024 11:54:30,0,100,951,1,10/24/2024 11:54:31,R_7attsFOGLgMQtwx,qr,EN,1,18,2,2,3,2,1,1,2,1,1,1,1,2,1,1,1,3,1,3,3,1,2,1, , , , ,1,1,1, , ,1,3,4,2,1,2,1,1,1,2,3,1,1,1,3,1,3,3,1,3,1, , ,1, , , , , , ,12,12,1, ,1, , ,124,21,11,25,13,0
184,10/24/2024 11:38:44,10/24/2024 11:54:35,0,100,951,1,10/24/2024 11:54:36,R_7q2JmL2ktIofG7X,qr,EN,1,18,2,5,3,4,2,1,2,1,1,1,3,2,2,1,1,4,1,3,1,2,2,1, , , , , , ,1, , ,2,3,2,4,1,3,1,1,1,4,3,1,1,1,4,1,4,3,2,3,1, , ,1, , , ,1, , ,11,4,2, ,1, , ,134,23,15,32,12,0
185,10/24/2024 11:38:50,10/24/2024 11:54:43,0,100,953,1,10/24/2024 11:54:43,R_7YLktP0Xe5wzbRr,qr,EN,1,18,2,3,2,2,1,2,3,1,2,1,1,1,2,4,1,2,1,1,1,1,1,1, , , , ,1, , , , ,2,2,1,1,1,3,1,1,1,1,1,1,4,1,2,1,1,4,1,4,1,1,1,1, , , , , , ,13,13,1, ,1, , ,112,17,14,23,10,0
186,10/24/2024 11:38:50,10/24/2024 11:54:48,0,100,958,1,10/24/2024 11:54:48,R_5qaFbViO6Y3jKGl,qr,EN,1,18,2,4,2,2,1,4,2,1,3,2,2,3,4,3,1,3,2,2,2,4,2,2, , , , ,1, , ,1,Wilderness exploration,1,2,1,3,1,4,1,1,1,3,3,2,3,1,4,2,4,3,3,3,1,1, ,1,1, , ,1, , ,13,13,2, ,4, ,It should be a human right to have a nature break in school. Especially pre grade-12,162,22,25,32,14,0
187,10/24/2024 11:38:41,10/24/2024 11:54:49,0,100,968,1,10/24/2024 11:54:50,R_3Pn0EEVMTVYNcn5,qr,EN,1,18,2,3,3,2,4,1,2,2,2,1,2,2,1,2,4,2,4,2,2,4,2,4, , , , ,1,1,1, , ,2,3,2,3,1,2,4,2,1,2,2,1,2,4,2,2,2,2,2,3,2,1, ,1, , , , , , ,12,12,1, ,1, , ,149,23,25,23,21,0
188,10/24/2024 11:38:46,10/24/2024 11:54:51,0,100,965,1,10/24/2024 11:54:52,R_7rvEwgvjx7mOJax,qr,EN,1,18,2,2,2,2,2,1,2,1,2,1,2,3,1,1,1,2,1,2,1,1,1,1, , , , ,1, ,1, , ,1,2,1,2,1,2,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1, ,1, , , ,1, , ,11,12,1, ,1, ,Great experiment! Glad to be apart of it :),112,18,12,17,10,0
189,10/24/2024 11:38:53,10/24/2024 11:54:58,0,100,964,1,10/24/2024 11:54:58,R_5WTL9uA2Oceo9Zx,qr,EN,1,18,2,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1, , , , ,1, ,1, , ,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1, , ,1,1, , , , , ,13,13,1, ,1, , ,105,13,12,16,10,0
190,10/24/2024 11:38:39,10/24/2024 11:55:05,0,100,985,1,10/24/2024 11:55:06,R_1BPE7HX3n0LAWIf,qr,EN,1,18,2,3,4,3,3,2,3,1,3,1,3,2,3,3,1,2,4,3,3,5,2,3, , , , ,1, ,1, , ,2,3,2,2,1,3,1,1,1,3,2,1,4,1,4,2,4,4,2,3,1, ,1, ,1, , , , , ,13,13,1, ,3, ,"I really liked the time outdoors, it gave me a chance to refresh and come back to class with more of an open mind and ready to learn again.",153,28,26,32,13,0
191,10/24/2024 11:38:39,10/24/2024 11:55:12,0,100,992,1,10/24/2024 11:55:12,R_3niz2FAj922L4My,qr,EN,1,18,2,5,4,3,3,1,1,1,4,3,1,3,4,3,1,2,4,1,1,1,2,5, , , , , , ,1, , ,4,2,3,3,3,1,1,3,1,1,1,4,2,3,2,4,2,3,1,2,5, , , , , , ,1, , ,12,2,1, ,1, , ,144,21,27,19,28,0
192,10/24/2024 11:39:23,10/24/2024 11:55:19,0,100,955,1,10/24/2024 11:55:19,R_7PCncrwUkY32cfA,qr,EN,1,18,2,3,3,1,3,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1, , , , ,1,1,1, , ,1,4,1,4,1,3,1,1,1,5,3,1,5,1,3,1,3,4,2,5,1,1,1,1, , , , , , ,12,12,1, ,1, ,Felt my mood change after going outdoors and seeing nature and talk with my friend,136,18,10,39,11,0
193,10/24/2024 11:38:48,10/24/2024 11:55:24,0,100,996,1,10/24/2024 11:55:25,R_7uL53IRe6A3ZWIy,qr,EN,1,18,2,4,2,3,1,2,5,2,2,1,1,2,4,5,2,4,4,5,4,4,2,2, , , , ,1, , , , ,4,2,2,1,1,4,2,2,3,2,3,4,5,2,4,5,5,4,4,4,3,1,1,1, , , , , , ,12,12,1, ,1, , ,169,31,26,34,28,0
194,10/24/2024 11:38:45,10/24/2024 11:55:31,0,100,1005,1,10/24/2024 11:55:31,R_7jiZ3pmlBbFz8oh,qr,EN,1,18,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,3,1,2,1, , , , ,1, , , , ,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1, , , , , , ,14,12,1, ,6, , ,102,18,10,20,10,0
195,10/24/2024 11:38:44,10/24/2024 11:55:40,0,100,1016,1,10/24/2024 11:55:41,R_7qCrHTtV6GXIwBb,qr,EN,1,18,2,1,2,1,4,1,3,1,1,1,2,4,3,2,2,3,4,3,4,1,2,1, , , , ,1, , , , ,1,3,1,4,1,2,1,1,1,1,4,1,1,1,2,1,2,3,1,1,1,1, ,1, , , , , , ,12,12,1, ,1, , ,119,29,16,23,10,0
196,10/24/2024 11:39:03,10/24/2024 11:55:47,0,100,1004,1,10/24/2024 11:55:47,R_55vrhV0okoYJYhH,qr,EN,1,18,2,3,4,3,3,2,3,2,3,4,3,2,4,3,3,3,3,3,3,3,3,2, , , , ,1, , , , ,1,5,1,3,1,3,1,2,2,3,3,1,4,1,3,2,3,4,1,4,1,1,1,1, , , , , , ,12,13,1, ,3, ,Was very relaxing. Thank you,152,30,29,35,13,0
197,10/24/2024 11:40:36,10/24/2024 11:55:50,0,100,913,1,10/24/2024 11:55:50,R_5s4uErQO9UqjdJI,qr,EN,1,18,2,2,4,1,3,1,3,1,1,1,3,2,1,4,1,2,2,2,2,1,2,1, , , , ,1,1,1,1,Walked around outside,1,3,1,2,1,3,1,1,1,2,2,1,3,1,2,1,2,3,1,3,1, ,1,1, , , , , , ,11,12,1, ,1, ,"I enjoyed being outside, I feel.like when we get a break it is often not long enough.",136,27,11,25,10,0
198,10/24/2024 11:38:47,10/24/2024 11:55:56,0,100,1028,1,10/24/2024 11:55:56,R_7rIDuGhaqkwdPxZ,qr,EN,1,18,2,2,4,1,5,1,5,1,2,1,5,5,1,5,1,5,2,4,5,2,5,2, , , , ,1, , , , ,1,5,1,5,1,5,1,2,1,5,5,1,5,1,5,2,5,5,1,5,1, , ,1, , , , , , ,13,13,1, ,1, , ,167,48,14,50,12,0
199,10/24/2024 11:39:44,10/24/2024 11:56:04,0,100,979,1,10/24/2024 11:56:05,R_8RguaNVpAux3gXi,qr,EN,1,18,2,4,2,2,1,3,3,3,3,1,3,2,1,4,2,1,1,3,4,5,4,1, , , , ,1, , , , ,3,3,2,1,1,3,1,1,1,1,2,1,2,1,2,4,2,1,5,4,1, , ,1,1, , , , , ,2,14,2, ,1, , ,131,27,22,21,18,0
200,10/24/2024 11:39:42,10/24/2024 11:56:12,0,100,989,1,10/24/2024 11:56:12,R_1E5tSXGzn1EphHb,qr,EN,1,18,2,4,3,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , ,1, , , , ,3,3,1,2,1,3,1,1,1,2,1,2,3,1,1,1,1,2,2,2,1, , ,1, , , , , , ,4,4,1, ,2, , ,135,30,31,20,12,0
201,10/24/2024 11:38:56,10/24/2024 11:56:44,0,100,1067,1,10/24/2024 11:56:45,R_5Ldp8wWbkeL9Nha,qr,EN,1,18,2,1,4,1,3,1,2,1,2,2,2,2,1,2,2,2,1,2,4,1,1,1,1, , , ,1, ,1, , ,2,2,1,2,1,3,1,1,1,3,3,1,4,1,1,1,3,1,2,2,1,1,1,1, , , , , , ,11,13,1, ,2, , ,125,24,13,24,11,0
202,10/28/2024 11:02:27,10/28/2024 11:20:04,0,100,1056,1,10/28/2024 11:20:05,R_1OOXRPOV75Cepng,qr,EN,1,8,2,5,3,2,1,3,3,2,4,3,1,1,5,4,1,1,1,1,2,5,1,1,1,1,1, ,1, ,1, , ,5,2,4,1,3,1,1,1,2,1,1,5,4,1,1,1,1,3,2,1,1,1, , ,1, , , , , ,4,11,3, ,1, , ,136,18,27,16,21,0
203,10/28/2024 11:02:22,10/28/2024 11:20:33,0,100,1090,1,10/28/2024 11:20:34,R_1SuJovsR6WBFKVf,qr,EN,1,8,2,3,3,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,1,1, ,1, ,1, ,1, , ,2,3,1,3,1,3,1,1,1,3,2,1,4,1,2,1,3,4,1,3,1,1, ,1, ,1, , , , ,12,12,2, ,4, , ,136,21,19,30,10,0
204,10/28/2024 11:03:29,10/28/2024 11:20:47,0,100,1038,1,10/28/2024 11:20:47,R_6c87FRdALWv4MQ7,qr,EN,1,8,2,3,3,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1, , ,1, ,1, ,1, , ,1,2,1,4,1,3,1,1,1,3,3,1,3,1,3,1,4,3,1,3,1,1, ,1, , , ,1, , ,13,12,1, ,1, , ,120,15,11,31,10,0
205,10/28/2024 11:02:54,10/28/2024 11:21:19,0,100,1104,1,10/28/2024 11:21:19,R_6dJ2vLPiVnMFq0h,qr,EN,1,8,2,2,3,2,2,1,3,2,1,1,2,1,1,3,1,5,3,4,3,3,2,1, , , ,1,1,1,1, , ,1,3,1,2,1,3,1,1,1,3,3,1,1,1,5,1,4,2,1,3,1,1, ,1,1, ,1,1, , ,12,13,2, ,1, , ,153,28,16,29,10,0
206,10/28/2024 11:02:55,10/28/2024 11:21:24,0,100,1109,1,10/28/2024 11:21:24,R_6t7yNomhyS4T0fD,qr,EN,1,8,2,3,2,3,2,1,1,1,1,1,1,1,2,1,1,1,3,3,3,4,2,1, ,1, , ,1, ,1, , ,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,4,3,2,1,1,1, , , ,1, , ,13,11,1, ,2, , ,122,17,18,13,18,0
207,10/28/2024 11:03:16,10/28/2024 11:21:34,0,100,1098,1,10/28/2024 11:21:35,R_7YMsmWoGAXHRrdX,qr,EN,1,8,2,4,2,3,1,3,3,2,1,1,2,2,2,1,1,1,2,2,2,3,1,1, , , , ,1, ,1, , ,3,2,2,2,3,1,2,1,1,2,2,2,3,2,3,2,2,3,2,2,2,1, ,1, ,1, ,1, , ,12,11,1, ,2, , ,134,17,19,22,19,0
208,10/28/2024 11:02:43,10/28/2024 11:22:08,0,100,1165,1,10/28/2024 11:22:09,R_7XLLvOCRCyWfQR3,qr,EN,1,8,2,1,3,1,5,1,4,1,2,1,5,5,2,4,1,5,3,5,4,3,5,1, , , , ,1,1,1, , ,2,5,1,5,1,5,1,1,1,5,5,1,4,1,5,1,5,5,3,5,1, , , , ,1,1,1, , ,13,13,2, ,2, ,Could be nice to have open questions asking about length of class and length of break and if we enjoy the class. Maybe the enjoyment can be a 1-7 scale,187,45,16,49,12,0
209,10/28/2024 11:02:26,10/28/2024 11:22:20,0,100,1193,1,10/28/2024 11:22:20,R_78lBJSRJVpXDucp,qr,EN,1,8,2,2,3,1,2,1,3,1,1,1,2,1,2,4,1,1,2,1,4,1,3,1, , , , ,1, ,1,1,Got water,2,3,2,2,1,1,1,1,1,2,1,1,3,1,1,2,1,4,1,4,1,1,1,1, , , ,1, , ,13,13,2, ,2, , ,133,24,12,22,12,0
210,10/28/2024 11:02:28,10/28/2024 11:22:23,0,100,1195,1,10/28/2024 11:22:24,R_7J8EmpiD01t0Evb,qr,EN,1,8,2,4,3,2,2,1,1,1,4,1,3,4,4,3,1,4,5,5,3,5,3,3, , , , ,1, ,1, , ,2,4,3,4,1,2,1,3,1,3,4,2,3,1,3,3,3,3,2,3,1,1, , , ,1,1,1, , ,13,13,1, ,1, , ,169,31,27,32,18,0
211,10/28/2024 11:02:38,10/28/2024 11:22:41,0,100,1202,1,10/28/2024 11:22:41,R_5q7GFfowxW7O89e,qr,EN,1,8,2,4,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,3,1,2, , , , ,1, ,1, , ,4,1,3,1,1,1,1,3,1,1,1,2,1,1,3,4,2,1,4,2,4, ,1,1,1, , , , , ,13,14,2, ,3, , ,114,10,17,14,24,0
212,10/28/2024 11:02:37,10/28/2024 11:22:53,0,100,1215,1,10/28/2024 11:22:54,R_63rplTvelz6OUFx,qr,EN,1,8,2,2,3,2,2,1,3,1,1,1,2,2,1,3,1,2,1,2,2,1,2,1, , , , ,1, ,1, , ,1,2,1,2,1,3,1,1,1,2,2,1,3,1,1,1,2,2,1,3,1,1, , , ,1,1,1, , ,4,12,1, ,2, , ,121,23,11,22,10,0
213,10/28/2024 11:18:53,10/28/2024 11:23:23,0,100,270,1,10/28/2024 11:23:23,R_50keyiNTdac9pOp,qr,EN,1,8,2,4,4,3,4,1,3,1,1,1,3,4,2,2,1,4,1,3,3,2,3,1,1,1,1,1,1, ,1, , ,3,4,1,4,1,3,1,1,1,4,4,1,3,1,3,1,3,3,1,3,3,1,1,1,1,1, ,1, , ,11,12,2, ,2, , ,167,33,14,34,12,0
214,10/28/2024 11:02:39,10/28/2024 11:26:24,0,100,1424,1,10/28/2024 11:26:25,R_5rIpU7JHN2Qx5wI,qr,EN,1,8,2,3,2,2,1,4,2,4,4,3,1,2,2,1,2,1,3,4,2,4,2,3,1, , , ,1, , ,1,Laid down,3,3,3,1,3,3,3,1,1,1,2,2,2,3,3,1,4,3,1,3,1,1, ,1, ,1, , ,1,Lay down,13,13,1, ,2, , ,155,18,31,25,19,0
218,10/22/2024 12:02:53,10/22/2024 12:06:23,0,63,210,0,10/29/2024 12:06:27,R_7CBys60xJkkjAad,qr,EN,1,16,2,5,2,1,2,2,3,2,2,1,1,1,5,2,1,1,3,1,2,4,2,1, , , , ,1, , , , ,4,2,2,3,2,3,2,1,1,2,3,1,3,1,2,1,2,2,2,2,1, , , , , , , , , , , , , , , , ,108,17,22,24,14,0
227,10/29/2024 19:48:35,10/29/2024 20:05:48,0,100,1032,1,10/29/2024 20:05:48,R_7IADZjD8dGVxlId,qr,EN,1,15,3,1,4,1,3,1,2,1,1,1,4,2,1,3,1,2,1,2,3,1,1,1,1, , , , ,1,1, , ,1,3,1,3,1,2,1,1,1,3,3,1,3,1,1,1,3,4,1,3,1,1, , , , ,1, , , ,11,12,2, ,3, , ,125,26,10,28,10,1
228,10/29/2024 19:48:29,10/29/2024 20:05:52,0,100,1043,1,10/29/2024 20:05:52,R_3LutFHR8bytyRHj,qr,EN,1,15,3,5,3,5,3,4,2,1,2,1,3,1,3,3,1,3,5,1,2,5,2,5,1, , , , , ,1, , ,3,3,3,1,4,2,1,3,1,2,1,3,3,1,1,3,3,2,5,3,3,1, ,1, , , ,1, , ,13,13,1, ,1, , ,161,23,32,21,27,1
229,10/29/2024 19:48:33,10/29/2024 20:05:59,0,100,1046,1,10/29/2024 20:06:00,R_5ZyJdmw7ThTQmpX,qr,EN,1,15,3,3,4,3,3,1,3,1,1,1,2,3,1,2,1,3,2,2,4,1,2,1, , , , , , ,1, , ,4,2,3,2,1,1,1,1,1,2,3,1,2,1,1,1,1,2,1,2,1, , ,1, , , , , , ,12,11,1, ,1, , ,116,28,13,18,12,1
230,10/29/2024 19:48:34,10/29/2024 20:06:01,0,100,1046,1,10/29/2024 20:06:01,R_1xFV9aFFjnqi7TI,qr,EN,1,15,3,4,3,4,2,3,2,2,1,1,1,2,4,2,3,2,5,3,3,4,3,2, , , , , , ,1, , ,2,4,4,3,1,3,1,1,1,3,3,1,3,1,3,1,2,5,1,4,1, ,1, , , , ,1, , ,12,12,1, ,1, , ,149,23,29,33,13,1
231,10/29/2024 19:50:13,10/29/2024 20:06:16,0,100,962,1,10/29/2024 20:06:16,R_52yjRGj8ClVrLR1,qr,EN,1,15,3,3,2,3,1,3,1,3,1,1,2,2,1,2,1,1,3,2,2,2,1,1,1,1, , , , ,1, , ,2,3,2,1,1,2,1,1,1,2,2,1,2,1,2,1,2,3,2,2,1,1,1, , , ,1,1, , ,12,12,1, ,2, , ,129,16,19,21,12,1
232,10/29/2024 19:48:37,10/29/2024 20:06:16,0,100,1058,1,10/29/2024 20:06:17,R_1errSE3HCw4o0Ya,qr,EN,1,15,3,3,3,3,2,2,3,1,1,1,2,2,3,2,1,2,3,2,2,4,3,2, , , , , ,1,1, , ,2,3,2,3,2,2,1,2,1,3,2,2,3,1,3,2,2,2,2,3,1, , ,1, , , ,1, , ,12,13,1, ,5, , ,146,23,21,26,16,1
233,10/29/2024 19:48:34,10/29/2024 20:06:30,0,100,1076,1,10/29/2024 20:06:31,R_3dNvOyksBDaTaqB,qr,EN,1,15,3,3,4,1,3,1,3,1,1,1,1,2,2,2,1,3,1,3,2,2,1,1,1, , , , ,1,1, , ,1,4,1,3,1,3,1,1,1,4,4,1,3,1,3,1,3,5,1,5,1,1, ,1, , , , , , ,12,13,1, ,2, , ,136,24,12,37,10,1
234,10/29/2024 19:48:43,10/29/2024 20:06:38,0,100,1075,1,10/29/2024 20:06:39,R_6CqcEBugvgIIHSX,qr,EN,1,15,3,3,3,3,4,1,3,1,1,1,3,3,1,3,1,3,2,3,3,2,3,1,1, , , , , , , , ,1,4,1,3,1,3,1,1,1,3,4,1,3,1,3,1,3,3,1,2,1,1, , , , , , , , ,12,12,1, ,1, , ,121,31,14,31,10,1
235,10/29/2024 19:48:43,10/29/2024 20:06:38,0,100,1075,1,10/29/2024 20:06:39,R_1BnvphRxyG676pS,qr,EN,1,15,3,4,3,3,2,4,2,1,3,1,1,4,4,3,1,3,3,5,4,3,5,3, , , , , , ,1, , ,3,3,4,2,4,3,3,3,1,2,5,2,3,1,5,3,5,3,1,2,3, ,1, , , , , , , ,13,12,1, ,1, , ,162,32,26,33,25,1
236,10/29/2024 19:48:41,10/29/2024 20:06:39,0,100,1077,1,10/29/2024 20:06:39,R_34JlyxP6l1x4pP2,qr,EN,1,15,3,5,2,5,1,4,2,2,2,1,2,2,5,2,2,2,3,2,2,2,2,2, , , , , ,1,1, , ,4,2,5,2,4,2,1,2,2,1,2,4,2,1,2,3,2,2,2,2,1, , ,1, , ,1, , , ,11,12,3, ,4, , ,155,19,28,19,25,1
237,10/29/2024 19:50:23,10/29/2024 20:06:39,0,100,976,1,10/29/2024 20:06:40,R_1d5dj8gkwG81h6y,qr,EN,1,15,3,2,3,1,3,1,2,1,2,1,2,2,1,3,1,1,3,2,2,2,1,2,1, , , , ,1,1, , ,1,3,1,2,1,3,1,1,1,2,2,1,4,1,3,1,2,5,2,3,1,1, , , , ,1, , , ,12,13,2, ,2, ,it was great! i love that it raised awareness about how breaks affect our mood in class!,132,21,15,29,11,1
238,10/29/2024 19:50:07,10/29/2024 20:06:41,0,100,994,1,10/29/2024 20:06:41,R_5163f1yO6gLjCdh,qr,EN,1,15,3,3,3,2,3,1,3,2,1,1,3,2,2,2,2,1,2,4,4,3,2,1,1, , , , ,1,1,1,Snacked,1,3,1,3,1,2,1,1,1,3,4,2,3,1,3,1,3,4,2,3,1,1, ,1, , , , ,1,Snacking,12,13,2, ,1, ,Was a great way to wake up,156,27,17,31,12,1
239,10/29/2024 19:50:29,10/29/2024 20:06:41,0,100,971,1,10/29/2024 20:06:41,R_3bOad9xE2T2WbPr,qr,EN,1,15,3,4,2,3,3,1,3,1,1,1,2,1,4,2,1,1,1,1,1,2,4,1, , , , , ,1, , , ,4,4,3,2,2,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1, , ,1, , , , , , ,1,4,1, ,1, , ,107,20,16,18,14,1
240,10/29/2024 19:50:33,10/29/2024 20:06:41,0,100,968,1,10/29/2024 20:06:42,R_1hGc3mef9lEADQ4,qr,EN,1,15,3,4,3,2,3,3,2,2,2,3,4,4,3,3,3,4,2,4,3,1,1,2,1, , , , , ,1, , ,2,4,2,4,2,4,3,2,1,4,4,3,3,3,4,3,4,2,3,2,2,1, ,1,1,1, , , , ,13,13,1, ,3, , ,170,31,23,35,24,1
241,10/29/2024 19:50:05,10/29/2024 20:06:46,0,100,1000,1,10/29/2024 20:06:46,R_5ikulDB3XFEckBb,qr,EN,1,15,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1, , , , , , ,1, , ,2,3,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1, , ,1, , , , , , ,14,14,1, ,3, , ,94,15,14,17,11,1
242,10/29/2024 19:48:41,10/29/2024 20:06:48,0,100,1086,1,10/29/2024 20:06:48,R_3IRDt90ifMMRRmc,qr,EN,1,15,3,3,3,1,3,1,4,1,1,1,2,3,1,3,1,2,4,3,3,4,3,1,1, , , , ,1,1, , ,2,3,1,3,1,4,1,1,1,3,2,1,3,1,3,1,3,4,1,3,1,1, ,1, , , , , , ,12,12,1, ,1, , ,138,29,16,31,10,1
243,10/29/2024 19:48:35,10/29/2024 20:06:51,0,100,1096,1,10/29/2024 20:06:52,R_7rO487UmNnvQ9OX,qr,EN,1,15,3,3,3,2,1,2,1,2,2,2,1,1,2,4,2,2,1,2,4,2,1,1,1, , , ,1, , , , ,1,4,1,3,1,1,1,1,1,2,2,1,4,1,3,1,3,4,2,3,1, , , , ,1, , , , ,11,11,2, ,4, , ,124,20,18,29,11,1
244,10/29/2024 19:48:40,10/29/2024 20:06:52,0,100,1092,1,10/29/2024 20:06:53,R_1Yksm3ZqwcpGfaF,qr,EN,1,15,3,4,4,3,3,2,3,1,2,1,3,4,1,4,1,4,4,4,4,5,3,2,1, , , , ,1,1, , ,2,4,1,3,1,3,1,1,1,4,5,1,3,1,5,3,4,5,2,3,1, , ,1, , , , , , ,12,12,1, ,1, , ,162,36,22,39,13,1
245,10/29/2024 19:48:41,10/29/2024 20:06:59,0,100,1097,1,10/29/2024 20:07:00,R_3LAqCDRwSiM6L7x,qr,EN,1,15,3,4,4,3,2,1,1,1,2,1,2,1,1,3,1,1,4,2,3,4,2,2, , , , , , ,1,1,Drank water,2,3,2,3,1,1,1,1,1,1,1,1,3,1,2,2,1,3,1,1,1,1,1,1,1, , ,1, , ,13,13,2, ,2, , ,143,21,20,19,12,1
246,10/29/2024 19:48:43,10/29/2024 20:07:19,0,100,1116,1,10/29/2024 20:07:20,R_12GbIgbupANCUxj,qr,EN,1,15,3,2,4,3,3,1,1,2,4,3,2,4,1,5,4,4,5,3,4,3,3,2,1, , , , , , , , ,3,3,3,4,2,4,1,1,2,4,3,2,2,1,5,4,4,5,4,4,1,1,1,1,1,1,1, , , ,13,13,1, ,1, , ,178,33,28,38,21,1
247,10/29/2024 19:48:52,10/29/2024 20:07:25,0,100,1112,1,10/29/2024 20:07:25,R_5t6YFHLOK7Lhai5,qr,EN,1,15,3,4,4,1,4,1,2,2,1,1,2,2,2,2,1,2,2,2,2,4,2,1, , , , , ,1,1, , ,2,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,5,4,1, ,1, , , , , ,1,fill up my hydro or pee,13,12,1, ,1, ,loved
it,153,24,16,40,14,1
